model,rank,tier,lat,lon,h,w,pred,true,intervention,cmf,expected_severity_reduction_pct
convlstm,2318,BASELINE,42.0075,-87.8075,73,28,0.1137249516323208,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2319,BASELINE,41.6575,-87.5775,3,74,0.1137173355382401,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2320,BASELINE,41.6925,-87.7275,10,44,0.1135790299158543,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2321,BASELINE,41.7075,-87.7125,13,47,0.1128202507097739,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2322,BASELINE,41.6575,-87.5925,3,71,0.1125331530056428,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2323,BASELINE,41.7975,-87.78750000000001,31,32,0.1116353792604059,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2324,BASELINE,41.9775,-87.8325,67,23,0.1109655508771538,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2325,BASELINE,41.7925,-87.75750000000001,30,38,0.1096399395901244,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2326,BASELINE,41.7975,-87.7925,31,31,0.1096311295113992,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2327,BASELINE,41.7075,-87.5875,13,72,0.1081688888662029,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2328,BASELINE,42.0025,-87.75750000000001,72,38,0.1078488240018487,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2329,BASELINE,41.6975,-87.5575,11,78,0.1070909404370468,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2330,BASELINE,41.9725,-87.8275,66,24,0.1066570100665558,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2331,BASELINE,41.9625,-87.8375,64,22,0.106459911679849,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2332,BASELINE,41.6825,-87.7375,8,42,0.1052737848367542,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2333,BASELINE,41.7075,-87.7025,13,49,0.1034948625892866,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2334,BASELINE,41.7325,-87.7425,18,41,0.103323651041137,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2335,BASELINE,41.7025,-87.52250000000001,12,85,0.1024856192234437,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2336,BASELINE,41.6725,-87.6525,6,59,0.1016209809749852,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2337,BASELINE,41.8725,-87.77250000000001,46,35,0.1012865413213148,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2338,BASELINE,42.0025,-87.6575,72,58,0.1006053385790437,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2339,BASELINE,41.7725,-87.80250000000001,26,29,0.1004569598298985,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2340,BASELINE,41.7075,-87.5775,13,74,0.0998247906100004,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2341,BASELINE,41.6675,-87.6175,5,66,0.0994677171111106,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2342,BASELINE,41.9575,-87.8875,63,12,0.097449919237988,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2343,BASELINE,41.9675,-87.6425,65,61,0.0973519670951645,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2344,BASELINE,41.6475,-87.53750000000001,1,82,0.096974556101486,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2345,BASELINE,42.0125,-87.7775,74,34,0.0962717682414222,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2346,BASELINE,42.0175,-87.7025,75,49,0.095345658250153,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2347,BASELINE,41.6825,-87.7075,8,48,0.0937790512107312,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2348,BASELINE,41.6725,-87.6575,6,58,0.0937631379056256,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2349,BASELINE,41.9875,-87.8375,69,22,0.093278076761635,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2350,BASELINE,41.9725,-87.8325,66,23,0.0929838069423567,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2351,BASELINE,41.6675,-87.55250000000001,5,79,0.0920964430551976,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2352,BASELINE,42.0075,-87.78750000000001,73,32,0.0913754685316234,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2353,BASELINE,42.0075,-87.8225,73,25,0.0896074995689559,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2354,BASELINE,41.6575,-87.6125,3,67,0.0891363386763259,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2355,BASELINE,41.6875,-87.7375,9,42,0.0885111731186043,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2356,BASELINE,41.9075,-87.8075,53,28,0.0874477831821423,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2357,BASELINE,41.6575,-87.5825,3,73,0.0854041902348399,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2358,BASELINE,41.7675,-87.5625,25,77,0.0846161869412753,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2359,BASELINE,41.6775,-87.5575,7,78,0.0844079055823385,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2360,BASELINE,41.7975,-87.7975,31,30,0.0839410846820101,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2361,BASELINE,41.6575,-87.56750000000001,3,76,0.0834005298383999,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2362,BASELINE,41.9525,-87.8475,62,20,0.0815630673896521,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2363,BASELINE,41.9475,-87.6375,61,62,0.0813422559294849,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2364,BASELINE,42.0025,-87.7925,72,31,0.0813106283603701,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2365,BASELINE,41.6775,-87.6875,7,52,0.0809914896672125,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2366,BASELINE,42.0225,-87.6675,76,56,0.0809797479596454,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2367,BASELINE,41.7725,-87.75750000000001,26,38,0.0801942782418336,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2368,BASELINE,41.6725,-87.66250000000001,6,57,0.0797381657175719,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2369,BASELINE,42.0175,-87.66250000000001,75,57,0.0782248172909021,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2370,BASELINE,42.0075,-87.7625,73,37,0.0778816670645028,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2371,BASELINE,41.7225,-87.5325,16,83,0.0776457536267116,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2372,BASELINE,41.7325,-87.53750000000001,18,82,0.0775136479642242,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2373,BASELINE,41.6575,-87.53750000000001,3,82,0.0771587253548204,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2374,BASELINE,41.7775,-87.56750000000001,27,76,0.0764050439756829,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2375,BASELINE,41.9875,-87.8325,69,23,0.0758175299561116,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2376,BASELINE,41.7625,-87.5575,24,78,0.0756993321410846,3.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2377,BASELINE,41.6575,-87.64750000000001,3,60,0.0755240025755483,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2378,BASELINE,41.7075,-87.6975,13,50,0.0743660283333156,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2379,BASELINE,41.6625,-87.64750000000001,4,60,0.0743618337728548,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2380,BASELINE,41.7525,-87.5425,22,81,0.0742701657873112,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2381,BASELINE,41.9675,-87.8375,65,22,0.0739642078115139,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2382,BASELINE,41.8325,-87.7375,38,42,0.073799334000796,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2383,BASELINE,41.6525,-87.6025,2,69,0.0731062671111431,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2384,BASELINE,41.8125,-87.6525,34,59,0.0727143589174375,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2385,BASELINE,41.9325,-87.8125,58,27,0.0713225685467477,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2386,BASELINE,41.9775,-87.64750000000001,67,60,0.0711587204132229,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2387,BASELINE,42.0025,-87.7975,72,30,0.0711107891693245,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2388,BASELINE,42.0175,-87.81750000000001,75,26,0.0705640190280973,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2389,BASELINE,41.6875,-87.5325,9,83,0.0684389306697994,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2390,BASELINE,41.9575,-87.88250000000001,63,13,0.0672395160363521,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2391,BASELINE,41.9875,-87.8475,69,20,0.0670343958772718,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2392,BASELINE,41.8275,-87.7325,37,43,0.066229499556357,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2393,BASELINE,42.0125,-87.8075,74,28,0.0660434845776762,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2394,BASELINE,41.9675,-87.8075,65,28,0.0644373965915292,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2395,BASELINE,41.6725,-87.6175,6,66,0.0642780874622985,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2396,BASELINE,41.8125,-87.7475,34,40,0.0634153513237834,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2397,BASELINE,42.0025,-87.7675,72,36,0.0611212712246924,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2398,BASELINE,41.7025,-87.56750000000001,12,76,0.0604067492677131,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2399,BASELINE,41.7975,-87.80250000000001,31,29,0.0595714461669558,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2400,BASELINE,41.6825,-87.6025,8,69,0.0593961395788937,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2401,BASELINE,41.9875,-87.7625,69,37,0.0586643188871676,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2402,BASELINE,41.6825,-87.69250000000001,8,51,0.0583737613633275,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2403,BASELINE,41.7125,-87.69250000000001,14,51,0.0572300318162888,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2404,BASELINE,41.6575,-87.5725,3,75,0.0569666891969973,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2405,BASELINE,42.0075,-87.7675,73,36,0.0569474386284127,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2406,BASELINE,41.8825,-87.6125,48,67,0.0564095857553184,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2407,BASELINE,42.0175,-87.7075,75,48,0.0561845223273849,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2408,BASELINE,41.6925,-87.5575,10,78,0.0557485942263156,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2409,BASELINE,41.6775,-87.6125,7,67,0.0554069824429461,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2410,BASELINE,41.6475,-87.5575,1,78,0.0551141707546776,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2411,BASELINE,41.6925,-87.52250000000001,10,85,0.0548771244939416,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2412,BASELINE,42.0225,-87.6725,76,55,0.0548688042763387,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2413,BASELINE,41.7325,-87.7175,18,46,0.054346018936485,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2414,BASELINE,41.6775,-87.5775,7,74,0.054309090701281,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2415,BASELINE,41.6975,-87.5625,11,77,0.0542026920011267,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2416,BASELINE,42.0125,-87.77250000000001,74,35,0.0534204600844532,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2417,BASELINE,41.6925,-87.7325,10,43,0.053237112602801,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2418,BASELINE,41.9375,-87.8425,59,21,0.0531896023167064,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2419,BASELINE,41.6825,-87.7025,8,49,0.052859456744045,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2420,BASELINE,41.9875,-87.8425,69,21,0.0520569676446029,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2421,BASELINE,41.6625,-87.5875,4,72,0.0519409895787248,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2422,BASELINE,41.6925,-87.7375,10,42,0.0515488747187191,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2423,BASELINE,41.6775,-87.5475,7,80,0.0514277070760726,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2424,BASELINE,41.6575,-87.63250000000001,3,63,0.0509889085660688,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2425,BASELINE,41.6625,-87.5925,4,71,0.0503404892369871,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2426,BASELINE,41.6825,-87.5775,8,74,0.049572333562537,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2427,BASELINE,41.8025,-87.75750000000001,32,38,0.0495364463276928,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2428,BASELINE,41.8675,-87.77250000000001,45,35,0.0489187437342479,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2429,BASELINE,42.0075,-87.6575,73,58,0.0484796314267441,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2430,BASELINE,41.6825,-87.5575,8,78,0.0484291397733613,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2431,BASELINE,41.6825,-87.53750000000001,8,82,0.0480272924614837,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2432,BASELINE,41.6875,-87.5575,9,78,0.0471157830907031,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2433,BASELINE,41.8675,-87.7675,45,36,0.046620970373624,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2434,BASELINE,41.8125,-87.7525,34,39,0.0465210395632311,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2435,BASELINE,41.6775,-87.53750000000001,7,82,0.0456796781072625,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2436,BASELINE,41.6875,-87.6975,9,50,0.0453447256004437,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2437,BASELINE,41.7575,-87.5475,23,80,0.0451148591091623,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2438,BASELINE,41.6925,-87.5275,10,84,0.0436740964796626,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2439,BASELINE,41.9625,-87.6375,64,62,0.0435836302349343,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2440,BASELINE,42.0175,-87.8125,75,27,0.0420410346705466,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2441,BASELINE,41.6725,-87.53750000000001,6,82,0.0406809637788683,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2442,BASELINE,41.6975,-87.5975,11,70,0.0397339345799991,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2443,BASELINE,41.6925,-87.5975,10,70,0.0391229447996011,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2444,BASELINE,41.8675,-87.6125,45,67,0.0390003534266725,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,2445,BASELINE,41.9525,-87.9175,62,6,0.0387347489595413,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
